"source","text","nwords","contains_url","sentiment","dow","day","hour"
"Android","Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",27,FALSE,"positive","Saturday",162,7.00722222222203
"iOS","In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7",16,TRUE,"joy","Saturday",162,9.97166666666658
"iOS","Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",26,FALSE,"anger","Saturday",162,13.3541666666667
"iOS","Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj",6,TRUE,NA,"Saturday",162,16.4961111111113
"iOS","Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD",10,TRUE,"negative","Saturday",162,16.54
"iOS","Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA",10,TRUE,NA,"Saturday",162,17.1777777777775
"iOS","Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",11,TRUE,"positive","Saturday",162,17.5980555555557
"iOS","Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao",13,TRUE,NA,"Saturday",162,17.5991666666666
"Android","Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",22,FALSE,"anticipation","Saturday",162,18.4702777777775
"Android","Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.",14,FALSE,"fear","Sunday",163,7.12277777777808
"iOS","Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!",25,FALSE,"fear","Sunday",163,8.66305555555527
"iOS","Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?",24,FALSE,"fear","Sunday",163,10.755277777778
"iOS","Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",23,FALSE,"anger","Sunday",163,11.7213888888891
"iOS","Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!",21,FALSE,"negative","Sunday",163,12.9666666666669
"Android","Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",22,FALSE,"anticipation","Sunday",163,13.8702777777776
"Android","What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough",26,FALSE,"negative","Sunday",163,15.7933333333335
"Android","I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!",24,FALSE,"fear","Monday",164,9.99027777777769
"Android","I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",25,FALSE,"fear","Monday",164,10.0580555555557
"Android","I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying",28,FALSE,"negative","Monday",164,10.1388888888887
"iOS","Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!",8,FALSE,NA,"Monday",164,13.143888888889
"iOS","TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8",9,TRUE,"anger","Monday",164,14.4352777777781
"iOS","I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD",19,TRUE,"anger","Monday",164,15.5863888888887
"iOS","Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz",19,TRUE,"negative","Monday",164,15.6497222222222
"iOS","In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.",22,FALSE,"negative","Monday",164,16.173888888889
"iOS","I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right. https://t.co/DrVa65X9rI",19,TRUE,"joy","Monday",164,16.2058333333337
"iOS","Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://t.co/t31ReRSzzy",19,TRUE,"positive","Monday",164,16.5455555555554
"iOS","Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC",22,TRUE,"anger","Monday",164,16.5916666666667
"iOS","Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU",11,TRUE,"positive","Monday",164,19.3491666666664
"Android","American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening.",21,FALSE,"positive","Tuesday",165,7.4469444444444
"Android","AMERICA FIRST!",2,FALSE,NA,"Tuesday",165,7.47111111111099
"iOS","HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC",9,TRUE,"anticipation","Tuesday",165,13.165833333333
"iOS","TONIGHT! NORTH CAROLINA:
https://t.co/UolRS3aT6W

WEDNESDAY! GEORGIA:
https://t.co/1JJ2Kn0ani

SATURDAY! NEVADA:
https://t.co/x3w1PHtLXP",5,TRUE,NA,"Tuesday",165,13.48
"iOS","Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG",11,TRUE,NA,"Tuesday",165,21.6755555555555
"Android","An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right: https://t.co/bIIdYtvZYw",18,TRUE,"negative","Wednesday",166,8.63805555555564
"Android","The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!",25,FALSE,"negative","Wednesday",166,8.7372222222225
"Android","I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns.",28,FALSE,"fear","Wednesday",166,8.84194444444415
"iOS","Thank you Atlanta, Georgia! Will be back soon! #AmericaFirst https://t.co/cVJvfcoGOt",10,TRUE,NA,"Wednesday",166,15.079722222222
"iOS","Join me in Dallas, Texas on Thursday!
#AmericaFirst #Trump2016 
https://t.co/fX0kXZUNqz https://t.co/c7sCbHDAQh",10,TRUE,"positive","Wednesday",166,15.8791666666668
"iOS","Finally an accurate story from the Washington Post!
https://t.co/0nNKEBSd73",8,TRUE,"positive","Wednesday",166,16.4205555555559
"Android","I will be interviewed on @greta at 7:00 P.M.  @FoxNews",11,FALSE,NA,"Wednesday",166,17.831388888889
"iOS","McAllen, Texas- 8 miles from 
U.S. - Mexico border. #Trump2016 
Video: https://t.co/pQ4nSTnVrK https://t.co/dKBTP1QjH3",13,TRUE,NA,"Thursday",167,11.833333333333
"iOS","The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U",22,TRUE,"negative","Thursday",167,11.9108333333331
"iOS","""Donald Trumps Speech Is a Game Changer."" https://t.co/VXjtSivvuU https://t.co/J777QHdYa3",9,TRUE,"positive","Thursday",167,11.9833333333336
"iOS","Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl",12,TRUE,"anticipation","Thursday",167,14.2730555555556
"iOS","Houston, TX:
https://t.co/nvHRnfi2N7

Las Vegas, NV
https://t.co/ksU8AGrFBS

Phoenix, AZ:
https://t.co/PVB6QX7VpK https://t.co/2ToWwthEeF",6,TRUE,"positive","Thursday",167,15.6438888888888
"iOS","Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN",6,TRUE,NA,"Thursday",167,21.2725000000003
"Android","Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!",22,FALSE,"positive","Friday",168,6.08277777777766
"Android","People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando",23,FALSE,"negative","Friday",168,6.34333333333325
"Android","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!",8,FALSE,"joy","Friday",168,6.40111111111128
"iOS","THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM",4,TRUE,NA,"Friday",168,12.1230555555555
"iOS","Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst
https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd",11,TRUE,"positive","Friday",168,16.2497222222223
"iOS","Thank you @DallasPD!  https://t.co/ORJyN4FsNI",5,TRUE,NA,"Friday",168,18.4036111111111
"iOS","Thank you- on my way!  https://t.co/uTCXPbWpve",7,TRUE,NA,"Friday",168,18.8619444444446
"iOS","The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915",9,TRUE,"positive","Friday",168,18.9247222222223
"iOS","Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L",5,TRUE,NA,"Friday",168,18.948333333333
"iOS","Thank you Houston, Texas! 
#AmericaFirst #Trump2016 
https://t.co/593p8uRPhq",7,TRUE,NA,"Friday",168,21.739166666667
"iOS","Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD",12,TRUE,"positive","Saturday",169,12.3752777777779
"Android","In Las Vegas, getting ready to speak!",7,FALSE,"anticipation","Saturday",169,12.8522222222225
"iOS","Thank you Las Vegas, Nevada!
#Trump2016 #AmericaFirst 
https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU",8,TRUE,NA,"Saturday",169,14.6547222222221
"iOS","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
#Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT",10,TRUE,"joy","Saturday",169,15.1383333333331
"iOS","I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO",8,TRUE,"joy","Saturday",169,20.1819444444448
"iOS","See you soon Arizona! #Trump2016 https://t.co/W4z2eW5ay4",6,TRUE,NA,"Saturday",169,20.4755555555553
"iOS","Donald Trump's Speech Is a Game Changer. #Trump2016
https://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC",9,TRUE,"positive","Saturday",169,21.4155555555558
"iOS","How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!",27,FALSE,"anger","Saturday",169,21.9641666666664
"iOS","Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH",19,TRUE,"anger","Saturday",169,22.0208333333335
"Android",".@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!",23,FALSE,"joy","Sunday",170,20.3711111111108
"Android","When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees",24,FALSE,NA,"Monday",171,5.40333333333342
"Android","Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!",23,FALSE,"disgust","Tuesday",172,5.64694444444467
"iOS","Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.",19,FALSE,"joy","Tuesday",172,11.7411111111112
"Android","I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S.",30,FALSE,"negative","Tuesday",172,11.9280555555554
"Android","Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!",23,FALSE,"anger","Tuesday",172,22.2741666666668
"iOS","#Imwithyou https://t.co/iY4K7Wcw3C",2,TRUE,NA,"Wednesday",173,14.0191666666665
"Android","Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying.""",16,FALSE,NA,"Thursday",174,8.22277777777776
"Android","""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump",20,FALSE,"anticipation","Thursday",174,8.29305555555561
"Android","ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump",22,FALSE,"positive","Thursday",174,8.34138888888879
"iOS","Hillary Lies to Benghazi Families
#CrookedHillary 
https://t.co/YWd5lk5skG",6,TRUE,NA,"Thursday",174,12.1244444444444
"Android","Leaving now for a one night trip to Scotland in order to be at the Grand Opening of my great Turnberry Resort. Will be back on Sat. night!",28,FALSE,"surprise","Thursday",174,19.8813888888892
"Android","Congratulations to my son, Eric, on the fantastic job he has done in rebuilding Turnberry, and its great Ailsa Course. Always support kids!",23,FALSE,"positive","Thursday",174,19.9683333333335
"Android","Just arrived in Scotland. Place is going wild over the vote. They took their country back, just like we will take America back. No games!",25,FALSE,"negative","Friday",175,4.36527777777769
"iOS","Statement Regarding British Referendum on E.U. Membership
https://t.co/GwWRxT3BVp",7,TRUE,"positive","Friday",175,4.48027777777793
"Android","Getting ready to open the magnificent Turnberry in Scotland. What a great day, especially when added to the brave &amp; brilliant vote.",22,FALSE,"anticipation","Friday",175,4.4816666666668
